incident_zone,duration_hours,external_count,replications,mean_response_min_mean,mean_response_min_ci95_low,mean_response_min_ci95_high,cumulative_response_gain_min_mean,cumulative_response_gain_min_ci95_low,cumulative_response_gain_min_ci95_high,marginal_response_gain_min_mean,marginal_response_gain_min_ci95_low,marginal_response_gain_min_ci95_high,total_delay_penalty_yuan_mean,total_delay_penalty_yuan_ci95_low,total_delay_penalty_yuan_ci95_high,avoided_penalty_yuan_mean,avoided_penalty_yuan_ci95_low,avoided_penalty_yuan_ci95_high,avoided_penalty_per_vehicle_yuan_mean,avoided_penalty_per_vehicle_yuan_ci95_low,avoided_penalty_per_vehicle_yuan_ci95_high,marginal_break_even_cost_yuan_mean,marginal_break_even_cost_yuan_ci95_low,marginal_break_even_cost_yuan_ci95_high,external_dispatches_mean,external_dispatches_ci95_low,external_dispatches_ci95_high
1,4.0,0,10,20.900229721183347,7.803031253439604,33.99742818892709,0.0,0.0,0.0,,,,199840.25400070217,9649.64775975069,390030.86024165363,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
1,4.0,1,10,12.686159106426128,6.419971755591845,18.95234645726041,8.214070614757222,1.3121357255131008,15.116005504001343,8.214070614757222,1.3121357255131008,15.116005504001343,103887.43962683456,12717.741737031116,195057.137516638,95952.81437386762,-3577.5513552883494,195483.1801030236,95952.81437386762,-3577.5513552883494,195483.1801030236,95952.81437386762,-3577.5513552883494,195483.1801030236,5.9,4.80987910909812,6.99012089090188
1,4.0,2,10,9.19500576062614,5.387793910800309,13.002217610451972,11.705223960557209,2.334374054988542,21.076073866125874,3.491153345799989,0.9842245767406848,5.998082114859293,64308.29555106767,9102.140756922949,119514.45034521239,135531.9584496345,-60.766580617200816,271124.68347988615,67765.97922481725,-30.383290308600408,135562.34173994308,39579.14407576689,3271.660301000011,75886.62785053377,10.3,9.179020536686764,11.420979463313238
1,4.0,3,10,7.345548647775613,4.866104463615817,9.824992831935408,13.554681073407739,2.8990790344464497,24.210283112369027,1.8494571128505286,0.4841971454622389,3.2147170802388185,43565.14096891413,7677.021106754582,79453.26083107368,156275.11303178806,1721.293879320292,310828.9321842558,52091.70434392935,573.7646264401046,103609.6440614186,20743.15458215355,1157.0051966070132,40329.30396770009,14.5,13.368921418600898,15.631078581399102
1,4.0,4,10,6.051223103835271,4.708902189372475,7.393544018298067,14.849006617348076,3.041173644345438,26.656839590350714,1.2943255439403398,0.10575415118262455,2.4828969366980553,28903.683676455265,9823.473659080151,47983.89369383038,170936.57032424692,-516.193936117721,342389.3345846116,42734.14258106173,-129.04848402943026,85597.3336461529,14661.457292458852,-2510.9704211250446,31833.88500604275,18.4,17.222132516827024,19.577867483172973
1,4.0,5,10,5.200925444702534,4.554929898955274,5.846920990449794,15.699304276480813,3.130891425525265,28.267717127436363,0.8502976591327371,0.07023206874936516,1.6303632495161091,19378.29624667115,10675.127401755772,28081.465091586528,180461.95775403103,-1846.5155326747918,362770.43104073685,36092.391550806205,-369.3031065349642,72554.08620814738,9525.387429784112,-1450.247440210329,20501.022299778553,22.1,20.910125402372817,23.289874597627186
1,4.0,6,10,4.6250937201135525,4.259585021136845,4.99060241909026,16.275136001069797,3.4639998360440565,29.086272166095537,0.5758317245889819,0.28851094414489703,0.8631525050330668,13482.742886281558,8473.58868215417,18491.897090408944,186357.51111442066,668.2130946157267,372046.8091342256,31059.585185736767,111.3688491026187,62007.801522370915,5895.553360389597,2167.9722123855854,9623.13450839361,25.3,23.578843421735517,27.021156578264485
1,5.0,0,10,34.68244653104297,18.43702926870114,50.9278637933848,0.0,0.0,0.0,,,,424081.32593878516,146435.63339389476,701727.0184836756,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
1,5.0,1,10,16.677624709234127,6.063457500015302,27.29179191845295,18.004821821808843,11.257940605005459,24.751703038612227,18.004821821808843,11.257940605005459,24.751703038612227,185204.75206930045,6667.027583277522,363742.47655532334,238876.57386948477,129732.0613134066,348021.086425563,238876.57386948477,129732.0613134066,348021.086425563,238876.57386948477,129732.0613134066,348021.086425563,7.7,6.8046123998097,8.5953876001903
1,5.0,2,10,10.318574086739904,4.838671709459946,15.798476464019863,24.363872444303066,13.27376912073275,35.45397576787338,6.359050622494223,1.2006451038264423,11.517456141162004,95240.55876102182,3669.631611834775,186811.48591020887,328840.7671777634,139724.58537218333,517956.94898334343,164420.3835888817,69862.29268609166,258978.47449167172,89964.19330827863,2788.950800781895,177139.43581577536,13.5,11.77224892793178,15.22775107206822
1,5.0,3,10,7.673557890669612,4.436728157794646,10.910387623544576,27.008888640373364,13.825041341704209,40.19273593904252,2.6450161960702947,0.3590685647548133,4.930963827385776,58382.68572864792,4596.019187560298,112169.35226973554,365698.64021013735,140081.1198912638,591316.1605290109,121899.54673671241,46693.70663042122,197105.3868430036,36857.8730323739,-1362.8339020790881,75078.57996682689,18.2,16.817799142345425,19.582200857654573
